subject,PCR,uniqueseq,count,freq
28,MM2F_S3R,MM2F_S3R.64,0,0
29,MM2F_S3R,MM2F_S3R.64,0,0
30,MM2F_S3R,MM2F_S3R.64,0,0
31,MM2F_S3R,MM2F_S3R.64,0,0
32,MM2F_S3R,MM2F_S3R.64,0,0
34,MM2F_S3R,MM2F_S3R.64,0,0
36,MM2F_S3R,MM2F_S3R.64,0,0
37,MM2F_S3R,MM2F_S3R.64,0,0
38,MM2F_S3R,MM2F_S3R.64,0,0
39,MM2F_S3R,MM2F_S3R.64,0,0
4,MM2F_S3R,MM2F_S3R.64,0,0
40,MM2F_S3R,MM2F_S3R.64,0,0
42,MM2F_S3R,MM2F_S3R.64,0,0
44,MM2F_S3R,MM2F_S3R.64,0,0
45,MM2F_S3R,MM2F_S3R.64,0,0
46,MM2F_S3R,MM2F_S3R.64,0,0
47,MM2F_S3R,MM2F_S3R.64,0,0
48,MM2F_S3R,MM2F_S3R.64,0,0
49,MM2F_S3R,MM2F_S3R.64,0,0
5,MM2F_S3R,MM2F_S3R.64,0,0
50,MM2F_S3R,MM2F_S3R.64,0,0
51,MM2F_S3R,MM2F_S3R.64,0,0
52,MM2F_S3R,MM2F_S3R.64,0,0
53,MM2F_S3R,MM2F_S3R.64,0,0
54,MM2F_S3R,MM2F_S3R.64,0,0
55,MM2F_S3R,MM2F_S3R.64,0,0
56,MM2F_S3R,MM2F_S3R.64,0,0
57,MM2F_S3R,MM2F_S3R.64,0,0
58,MM2F_S3R,MM2F_S3R.64,0,0
59,MM2F_S3R,MM2F_S3R.64,0,0
6,MM2F_S3R,MM2F_S3R.64,0,0
60,MM2F_S3R,MM2F_S3R.64,0,0
61,MM2F_S3R,MM2F_S3R.64,0,0
62,MM2F_S3R,MM2F_S3R.64,0,0
63,MM2F_S3R,MM2F_S3R.64,0,0
66,MM2F_S3R,MM2F_S3R.64,0,0
67,MM2F_S3R,MM2F_S3R.64,0,0
68,MM2F_S3R,MM2F_S3R.64,0,0
69,MM2F_S3R,MM2F_S3R.64,0,0
7,MM2F_S3R,MM2F_S3R.64,0,0
70,MM2F_S3R,MM2F_S3R.64,0,0
71,MM2F_S3R,MM2F_S3R.64,0,0
72,MM2F_S3R,MM2F_S3R.64,0,0
73,MM2F_S3R,MM2F_S3R.64,0,0
74,MM2F_S3R,MM2F_S3R.64,0,0
75,MM2F_S3R,MM2F_S3R.64,1,0.00890551251224508
76,MM2F_S3R,MM2F_S3R.64,0,0
77,MM2F_S3R,MM2F_S3R.64,0,0
78,MM2F_S3R,MM2F_S3R.64,0,0
79,MM2F_S3R,MM2F_S3R.64,0,0
8,MM2F_S3R,MM2F_S3R.64,0,0
80,MM2F_S3R,MM2F_S3R.64,0,0
81,MM2F_S3R,MM2F_S3R.64,0,0
82,MM2F_S3R,MM2F_S3R.64,0,0
84,MM2F_S3R,MM2F_S3R.64,0,0
85,MM2F_S3R,MM2F_S3R.64,0,0
87,MM2F_S3R,MM2F_S3R.64,0,0
90,MM2F_S3R,MM2F_S3R.64,0,0
91,MM2F_S3R,MM2F_S3R.64,0,0
92,MM2F_S3R,MM2F_S3R.64,0,0
93,MM2F_S3R,MM2F_S3R.64,0,0
95,MM2F_S3R,MM2F_S3R.64,0,0
10,S4F_S5R,S4F_S5R.1,573,16.8926886792453
12,S4F_S5R,S4F_S5R.1,1375,26.366251198466
13,S4F_S5R,S4F_S5R.1,1046,25.3883495145631
15,S4F_S5R,S4F_S5R.1,1689,26.1252900232019
16,S4F_S5R,S4F_S5R.1,1503,24.9626307922272
17,S4F_S5R,S4F_S5R.1,5,0.428082191780822
18,S4F_S5R,S4F_S5R.1,0,0
19,S4F_S5R,S4F_S5R.1,3043,32.6923076923077
2,S4F_S5R,S4F_S5R.1,441,23.3580508474576
20,S4F_S5R,S4F_S5R.1,970,24.967824967825
21,S4F_S5R,S4F_S5R.1,570,46.9909315746084
23,S4F_S5R,S4F_S5R.1,2083,23.7297789929369
24,S4F_S5R,S4F_S5R.1,450,17.1690194582221
25,S4F_S5R,S4F_S5R.1,0,0
26,S4F_S5R,S4F_S5R.1,0,0
27,S4F_S5R,S4F_S5R.1,760,17.0174652933274
28,S4F_S5R,S4F_S5R.1,6,0.101902173913043
29,S4F_S5R,S4F_S5R.1,440,23.5546038543897
30,S4F_S5R,S4F_S5R.1,1777,48.1310942578548
31,S4F_S5R,S4F_S5R.1,3483,35.4756569566103
32,S4F_S5R,S4F_S5R.1,611,23.2319391634981
34,S4F_S5R,S4F_S5R.1,1241,25.0403551251009
36,S4F_S5R,S4F_S5R.1,401,22.8490028490029
37,S4F_S5R,S4F_S5R.1,743,17.3801169590643
38,S4F_S5R,S4F_S5R.1,49,17.3758865248227
39,S4F_S5R,S4F_S5R.1,893,24.3456924754635
4,S4F_S5R,S4F_S5R.1,2321,25.469110062548
40,S4F_S5R,S4F_S5R.1,187,15.7672849915683
42,S4F_S5R,S4F_S5R.1,653,25.3395421032208
44,S4F_S5R,S4F_S5R.1,0,0
45,S4F_S5R,S4F_S5R.1,0,0
46,S4F_S5R,S4F_S5R.1,1470,35.5501813784764
47,S4F_S5R,S4F_S5R.1,680,29.8769771528998
48,S4F_S5R,S4F_S5R.1,317,17.4463401210787
49,S4F_S5R,S4F_S5R.1,0,0
5,S4F_S5R,S4F_S5R.1,852,27.2291466922339
50,S4F_S5R,S4F_S5R.1,682,24.8270840917364
51,S4F_S5R,S4F_S5R.1,471,17.5092936802974
52,S4F_S5R,S4F_S5R.1,1284,26.9069572506287
53,S4F_S5R,S4F_S5R.1,3497,48.9364679541002
54,S4F_S5R,S4F_S5R.1,1,0.051440329218107
55,S4F_S5R,S4F_S5R.1,471,24.9206349206349
56,S4F_S5R,S4F_S5R.1,1171,32.8840213423196
57,S4F_S5R,S4F_S5R.1,2,0.0831255195344971
58,S4F_S5R,S4F_S5R.1,1143,34.2625899280576
59,S4F_S5R,S4F_S5R.1,0,0
6,S4F_S5R,S4F_S5R.1,0,0
60,S4F_S5R,S4F_S5R.1,1,0.0191828122002686
61,S4F_S5R,S4F_S5R.1,0,0
62,S4F_S5R,S4F_S5R.1,902,25.3798536859876
63,S4F_S5R,S4F_S5R.1,379,15.5010224948875
66,S4F_S5R,S4F_S5R.1,1096,17.3280632411067
67,S4F_S5R,S4F_S5R.1,1304,16.2796504369538
68,S4F_S5R,S4F_S5R.1,1028,28.8439955106622
69,S4F_S5R,S4F_S5R.1,689,32.1361940298507
7,S4F_S5R,S4F_S5R.1,1029,17.218875502008
70,S4F_S5R,S4F_S5R.1,4,0.054392167527876
71,S4F_S5R,S4F_S5R.1,1327,24.9108316125399
72,S4F_S5R,S4F_S5R.1,0,0
73,S4F_S5R,S4F_S5R.1,621,16.7250201992998
74,S4F_S5R,S4F_S5R.1,1266,24.7701036979065
75,S4F_S5R,S4F_S5R.1,2,0.0213174163291409
76,S4F_S5R,S4F_S5R.1,1098,26.4578313253012
77,S4F_S5R,S4F_S5R.1,0,0
78,S4F_S5R,S4F_S5R.1,1444,26.3696128560993
79,S4F_S5R,S4F_S5R.1,1132,12.1511378273937
8,S4F_S5R,S4F_S5R.1,1,0.0196347928529354
80,S4F_S5R,S4F_S5R.1,2,0.0400320256204964
81,S4F_S5R,S4F_S5R.1,1404,35.2675207234363
82,S4F_S5R,S4F_S5R.1,1,0.0112044817927171
84,S4F_S5R,S4F_S5R.1,818,32.0910160847391
85,S4F_S5R,S4F_S5R.1,727,10.0972222222222
87,S4F_S5R,S4F_S5R.1,805,17.3453996983409
90,S4F_S5R,S4F_S5R.1,1,0.0202061022428773
91,S4F_S5R,S4F_S5R.1,609,17.5302245250432
92,S4F_S5R,S4F_S5R.1,0,0
93,S4F_S5R,S4F_S5R.1,522,16.9260700389105
95,S4F_S5R,S4F_S5R.1,1,0.0382555470543229
10,S4F_S5R,S4F_S5R.2,607,17.8950471698113
12,S4F_S5R,S4F_S5R.2,1300,24.928092042186
13,S4F_S5R,S4F_S5R.2,1047,25.4126213592233
15,S4F_S5R,S4F_S5R.2,1607,24.8569218870843
16,S4F_S5R,S4F_S5R.2,1536,25.5107125062282
17,S4F_S5R,S4F_S5R.2,6,0.513698630136986
18,S4F_S5R,S4F_S5R.2,10,0.126230749810654
19,S4F_S5R,S4F_S5R.2,3046,32.7245380318006
2,S4F_S5R,S4F_S5R.2,469,24.8411016949153
20,S4F_S5R,S4F_S5R.2,969,24.9420849420849
21,S4F_S5R,S4F_S5R.2,614,50.6183017312449
23,S4F_S5R,S4F_S5R.2,2200,25.062656641604
24,S4F_S5R,S4F_S5R.2,453,17.2834795879435
25,S4F_S5R,S4F_S5R.2,1,0.106269925611052
26,S4F_S5R,S4F_S5R.2,0,0
27,S4F_S5R,S4F_S5R.2,788,17.6444245409763
28,S4F_S5R,S4F_S5R.2,0,0
29,S4F_S5R,S4F_S5R.2,466,24.9464668094218
30,S4F_S5R,S4F_S5R.2,1805,48.8894907908993
31,S4F_S5R,S4F_S5R.2,2787,28.3866367895702
32,S4F_S5R,S4F_S5R.2,688,26.1596958174905
34,S4F_S5R,S4F_S5R.2,1263,25.4842615012107
36,S4F_S5R,S4F_S5R.2,438,24.957264957265
37,S4F_S5R,S4F_S5R.2,718,16.7953216374269
38,S4F_S5R,S4F_S5R.2,50,17.7304964539007
39,S4F_S5R,S4F_S5R.2,930,25.3544165757906
4,S4F_S5R,S4F_S5R.2,2285,25.074070009876
40,S4F_S5R,S4F_S5R.2,200,16.8634064080944
42,S4F_S5R,S4F_S5R.2,655,25.4171517268141
44,S4F_S5R,S4F_S5R.2,0,0
45,S4F_S5R,S4F_S5R.2,5,0.127226463104326
46,S4F_S5R,S4F_S5R.2,1224,29.6009673518743
47,S4F_S5R,S4F_S5R.2,465,20.4305799648506
48,S4F_S5R,S4F_S5R.2,276,15.1898734177215
49,S4F_S5R,S4F_S5R.2,0,0
5,S4F_S5R,S4F_S5R.2,675,21.5723873441994
50,S4F_S5R,S4F_S5R.2,687,25.009100837277
51,S4F_S5R,S4F_S5R.2,459,17.0631970260223
52,S4F_S5R,S4F_S5R.2,1180,24.7275775356245
53,S4F_S5R,S4F_S5R.2,3448,48.250769661349
54,S4F_S5R,S4F_S5R.2,1,0.051440329218107
55,S4F_S5R,S4F_S5R.2,469,24.8148148148148
56,S4F_S5R,S4F_S5R.2,1145,32.1538893569222
57,S4F_S5R,S4F_S5R.2,2,0.0831255195344971
58,S4F_S5R,S4F_S5R.2,1011,30.3057553956835
59,S4F_S5R,S4F_S5R.2,0,0
6,S4F_S5R,S4F_S5R.2,0,0
60,S4F_S5R,S4F_S5R.2,1,0.0191828122002686
61,S4F_S5R,S4F_S5R.2,1,0.0262054507337526
62,S4F_S5R,S4F_S5R.2,891,25.0703432751829
63,S4F_S5R,S4F_S5R.2,446,18.241308793456
66,S4F_S5R,S4F_S5R.2,1031,16.300395256917
67,S4F_S5R,S4F_S5R.2,1327,16.5667915106117
68,S4F_S5R,S4F_S5R.2,1093,30.6677890011223
69,S4F_S5R,S4F_S5R.2,702,32.7425373134328
7,S4F_S5R,S4F_S5R.2,978,16.3654618473896
70,S4F_S5R,S4F_S5R.2,2,0.027196083763938
71,S4F_S5R,S4F_S5R.2,1321,24.7981978599587
72,S4F_S5R,S4F_S5R.2,0,0
73,S4F_S5R,S4F_S5R.2,634,17.0751413950983
74,S4F_S5R,S4F_S5R.2,1218,23.830952846801
75,S4F_S5R,S4F_S5R.2,0,0
76,S4F_S5R,S4F_S5R.2,980,23.6144578313253
77,S4F_S5R,S4F_S5R.2,0,0
78,S4F_S5R,S4F_S5R.2,1292,23.5938641344047
79,S4F_S5R,S4F_S5R.2,1117,11.9901245169601
8,S4F_S5R,S4F_S5R.2,3,0.0589043785588062
80,S4F_S5R,S4F_S5R.2,0,0
81,S4F_S5R,S4F_S5R.2,1513,38.005526249686
82,S4F_S5R,S4F_S5R.2,2,0.0224089635854342
84,S4F_S5R,S4F_S5R.2,824,32.3264025107885
85,S4F_S5R,S4F_S5R.2,728,10.1111111111111
87,S4F_S5R,S4F_S5R.2,724,15.6000861883215
90,S4F_S5R,S4F_S5R.2,1,0.0202061022428773
91,S4F_S5R,S4F_S5R.2,514,14.7956246401842
92,S4F_S5R,S4F_S5R.2,1,0.0453514739229025
93,S4F_S5R,S4F_S5R.2,529,17.1530479896239
95,S4F_S5R,S4F_S5R.2,1,0.0382555470543229
10,S4F_S5R,S4F_S5R.3,552,16.2735849056604
12,S4F_S5R,S4F_S5R.3,3,0.0575263662511985
13,S4F_S5R,S4F_S5R.3,939,22.7912621359223
15,S4F_S5R,S4F_S5R.3,1,0.0154679040989946
16,S4F_S5R,S4F_S5R.3,1469,24.3979405414383
17,S4F_S5R,S4F_S5R.3,565,48.3732876712329
18,S4F_S5R,S4F_S5R.3,4014,50.6690229739965
19,S4F_S5R,S4F_S5R.3,0,0
2,S4F_S5R,S4F_S5R.3,455,24.0995762711864
20,S4F_S5R,S4F_S5R.3,1,0.0257400257400257
21,S4F_S5R,S4F_S5R.3,0,0
23,S4F_S5R,S4F_S5R.3,2138,24.356345408977
24,S4F_S5R,S4F_S5R.3,445,16.9782525753529
25,S4F_S5R,S4F_S5R.3,210,22.3166843783209
26,S4F_S5R,S4F_S5R.3,1059,25.5119248373886
27,S4F_S5R,S4F_S5R.3,1434,32.1092700403045
28,S4F_S5R,S4F_S5R.3,0,0
29,S4F_S5R,S4F_S5R.3,0,0
30,S4F_S5R,S4F_S5R.3,0,0
31,S4F_S5R,S4F_S5R.3,20,0.203707476064372
32,S4F_S5R,S4F_S5R.3,1,0.0380228136882129
34,S4F_S5R,S4F_S5R.3,1185,23.910411622276
36,S4F_S5R,S4F_S5R.3,0,0
37,S4F_S5R,S4F_S5R.3,1414,33.0760233918129
38,S4F_S5R,S4F_S5R.3,100,35.4609929078014
39,S4F_S5R,S4F_S5R.3,946,25.7906215921483
4,S4F_S5R,S4F_S5R.3,2092,22.9562163941622
40,S4F_S5R,S4F_S5R.3,194,16.3575042158516
42,S4F_S5R,S4F_S5R.3,624,24.2142025611176
44,S4F_S5R,S4F_S5R.3,610,26.4183629276743
45,S4F_S5R,S4F_S5R.3,2094,53.2824427480916
46,S4F_S5R,S4F_S5R.3,721,17.4365175332527
47,S4F_S5R,S4F_S5R.3,646,28.3831282952548
48,S4F_S5R,S4F_S5R.3,299,16.4556962025316
49,S4F_S5R,S4F_S5R.3,10,45.4545454545455
5,S4F_S5R,S4F_S5R.3,1,0.0319590923617769
50,S4F_S5R,S4F_S5R.3,0,0
51,S4F_S5R,S4F_S5R.3,431,16.0223048327138
52,S4F_S5R,S4F_S5R.3,1136,23.8055322715842
53,S4F_S5R,S4F_S5R.3,0,0
54,S4F_S5R,S4F_S5R.3,966,49.6913580246914
55,S4F_S5R,S4F_S5R.3,485,25.6613756613757
56,S4F_S5R,S4F_S5R.3,600,16.849199663016
57,S4F_S5R,S4F_S5R.3,0,0
58,S4F_S5R,S4F_S5R.3,562,16.8465227817746
59,S4F_S5R,S4F_S5R.3,324,23.841059602649
6,S4F_S5R,S4F_S5R.3,958,52.0652173913044
60,S4F_S5R,S4F_S5R.3,1217,23.3454824477268
61,S4F_S5R,S4F_S5R.3,1921,50.3406708595388
62,S4F_S5R,S4F_S5R.3,0,0
63,S4F_S5R,S4F_S5R.3,790,32.3108384458078
66,S4F_S5R,S4F_S5R.3,1021,16.1422924901186
67,S4F_S5R,S4F_S5R.3,1398,17.4531835205993
68,S4F_S5R,S4F_S5R.3,670,18.7991021324355
69,S4F_S5R,S4F_S5R.3,340,15.8582089552239
7,S4F_S5R,S4F_S5R.3,1975,33.0488621151272
70,S4F_S5R,S4F_S5R.3,2350,31.9553984226271
71,S4F_S5R,S4F_S5R.3,1343,25.2111882860897
72,S4F_S5R,S4F_S5R.3,1146,49.9128919860627
73,S4F_S5R,S4F_S5R.3,3,0.0807971990304336
74,S4F_S5R,S4F_S5R.3,646,12.639405204461
75,S4F_S5R,S4F_S5R.3,0,0
76,S4F_S5R,S4F_S5R.3,1,0.0240963855421687
77,S4F_S5R,S4F_S5R.3,337,23.9857651245552
78,S4F_S5R,S4F_S5R.3,1311,23.9408327246165
79,S4F_S5R,S4F_S5R.3,2333,25.0429368827823
8,S4F_S5R,S4F_S5R.3,1106,21.7160808953466
80,S4F_S5R,S4F_S5R.3,1233,24.679743795036
81,S4F_S5R,S4F_S5R.3,484,12.1577493092188
82,S4F_S5R,S4F_S5R.3,3397,38.0616246498599
84,S4F_S5R,S4F_S5R.3,399,15.6531973322872
85,S4F_S5R,S4F_S5R.3,2167,30.0972222222222
87,S4F_S5R,S4F_S5R.3,4,0.0861883214824391
90,S4F_S5R,S4F_S5R.3,785,15.8617902606587
91,S4F_S5R,S4F_S5R.3,1164,33.5060449050086
92,S4F_S5R,S4F_S5R.3,596,27.0294784580499
93,S4F_S5R,S4F_S5R.3,985,31.9390402075227
95,S4F_S5R,S4F_S5R.3,761,29.1124713083397
10,S4F_S5R,S4F_S5R.4,490,14.4457547169811
12,S4F_S5R,S4F_S5R.4,2,0.0383509108341323
13,S4F_S5R,S4F_S5R.4,918,22.2815533980583
15,S4F_S5R,S4F_S5R.4,1,0.0154679040989946
16,S4F_S5R,S4F_S5R.4,1326,22.0229197807673
17,S4F_S5R,S4F_S5R.4,561,48.0308219178082
18,S4F_S5R,S4F_S5R.4,3755,47.3996465539005
19,S4F_S5R,S4F_S5R.4,1,0.0107434464976364
2,S4F_S5R,S4F_S5R.4,453,23.9936440677966
20,S4F_S5R,S4F_S5R.4,1,0.0257400257400257
21,S4F_S5R,S4F_S5R.4,0,0
23,S4F_S5R,S4F_S5R.4,2054,23.3994076099339
24,S4F_S5R,S4F_S5R.4,420,16.0244181610072
25,S4F_S5R,S4F_S5R.4,205,21.7853347502657
26,S4F_S5R,S4F_S5R.4,974,23.4642254878343
27,S4F_S5R,S4F_S5R.4,1364,30.5418719211823
28,S4F_S5R,S4F_S5R.4,0,0
29,S4F_S5R,S4F_S5R.4,0,0
30,S4F_S5R,S4F_S5R.4,2,0.0541711809317443
31,S4F_S5R,S4F_S5R.4,25,0.254634345080464
32,S4F_S5R,S4F_S5R.4,0,0
34,S4F_S5R,S4F_S5R.4,1096,22.1146085552865
36,S4F_S5R,S4F_S5R.4,0,0
37,S4F_S5R,S4F_S5R.4,1273,29.7777777777778
38,S4F_S5R,S4F_S5R.4,74,26.2411347517731
39,S4F_S5R,S4F_S5R.4,745,20.3107960741549
4,S4F_S5R,S4F_S5R.4,2032,22.2978163063755
40,S4F_S5R,S4F_S5R.4,188,15.8516020236088
42,S4F_S5R,S4F_S5R.4,607,23.5545207605743
44,S4F_S5R,S4F_S5R.4,508,22.0008661758337
45,S4F_S5R,S4F_S5R.4,1730,44.0203562340967
46,S4F_S5R,S4F_S5R.4,618,14.9455864570738
47,S4F_S5R,S4F_S5R.4,422,18.5413005272408
48,S4F_S5R,S4F_S5R.4,282,15.5200880572372
49,S4F_S5R,S4F_S5R.4,0,0
5,S4F_S5R,S4F_S5R.4,1,0.0319590923617769
50,S4F_S5R,S4F_S5R.4,0,0
51,S4F_S5R,S4F_S5R.4,447,16.6171003717472
52,S4F_S5R,S4F_S5R.4,1008,21.1232187761945
53,S4F_S5R,S4F_S5R.4,1,0.0139938427092079
54,S4F_S5R,S4F_S5R.4,931,47.8909465020576
55,S4F_S5R,S4F_S5R.4,414,21.9047619047619
56,S4F_S5R,S4F_S5R.4,558,15.6697556866049
57,S4F_S5R,S4F_S5R.4,0,0
58,S4F_S5R,S4F_S5R.4,502,15.0479616306954
59,S4F_S5R,S4F_S5R.4,296,21.7807211184695
6,S4F_S5R,S4F_S5R.4,846,45.9782608695652
60,S4F_S5R,S4F_S5R.4,1124,21.5614809131019
61,S4F_S5R,S4F_S5R.4,1825,47.8249475890985
62,S4F_S5R,S4F_S5R.4,0,0
63,S4F_S5R,S4F_S5R.4,749,30.6339468302659
66,S4F_S5R,S4F_S5R.4,1044,16.5059288537549
67,S4F_S5R,S4F_S5R.4,1329,16.5917602996255
68,S4F_S5R,S4F_S5R.4,655,18.37822671156
69,S4F_S5R,S4F_S5R.4,335,15.625
7,S4F_S5R,S4F_S5R.4,1792,29.9866131191432
70,S4F_S5R,S4F_S5R.4,2205,29.9836823497416
71,S4F_S5R,S4F_S5R.4,1212,22.7520180214004
72,S4F_S5R,S4F_S5R.4,1095,47.691637630662
73,S4F_S5R,S4F_S5R.4,5,0.134661998384056
74,S4F_S5R,S4F_S5R.4,617,12.0720015652514
75,S4F_S5R,S4F_S5R.4,3,0.0319761244937114
76,S4F_S5R,S4F_S5R.4,0,0
77,S4F_S5R,S4F_S5R.4,320,22.7758007117438
78,S4F_S5R,S4F_S5R.4,1248,22.7903579254931
79,S4F_S5R,S4F_S5R.4,2180,23.400601116359
8,S4F_S5R,S4F_S5R.4,1113,21.8535244453171
80,S4F_S5R,S4F_S5R.4,1131,22.6381104883907
81,S4F_S5R,S4F_S5R.4,472,11.8563175081638
82,S4F_S5R,S4F_S5R.4,3177,35.5966386554622
84,S4F_S5R,S4F_S5R.4,413,16.2024323264025
85,S4F_S5R,S4F_S5R.4,2045,28.4027777777778
87,S4F_S5R,S4F_S5R.4,3,0.0646412411118293
90,S4F_S5R,S4F_S5R.4,770,15.5586987270156
91,S4F_S5R,S4F_S5R.4,1061,30.5411629245826
92,S4F_S5R,S4F_S5R.4,559,25.3514739229025
93,S4F_S5R,S4F_S5R.4,948,30.7392996108949
95,S4F_S5R,S4F_S5R.4,497,19.0130068859985
10,S4F_S5R,S4F_S5R.7,27,0.795990566037736
12,S4F_S5R,S4F_S5R.7,21,0.402684563758389
13,S4F_S5R,S4F_S5R.7,14,0.339805825242718
15,S4F_S5R,S4F_S5R.7,28,0.433101314771848
16,S4F_S5R,S4F_S5R.7,30,0.49825610363727
17,S4F_S5R,S4F_S5R.7,4,0.342465753424658
18,S4F_S5R,S4F_S5R.7,9,0.113607674829588
19,S4F_S5R,S4F_S5R.7,91,0.977653631284916
2,S4F_S5R,S4F_S5R.7,12,0.635593220338983
20,S4F_S5R,S4F_S5R.7,1853,47.6962676962677
21,S4F_S5R,S4F_S5R.7,4,0.329760923330585
23,S4F_S5R,S4F_S5R.7,70,0.797448165869219
24,S4F_S5R,S4F_S5R.7,812,30.9805417779474
25,S4F_S5R,S4F_S5R.7,5,0.53134962805526
26,S4F_S5R,S4F_S5R.7,11,0.264996386412913
27,S4F_S5R,S4F_S5R.7,17,0.380653828929691
28,S4F_S5R,S4F_S5R.7,25,0.424592391304348
29,S4F_S5R,S4F_S5R.7,919,49.1970021413276
30,S4F_S5R,S4F_S5R.7,12,0.325027085590466
31,S4F_S5R,S4F_S5R.7,156,1.5889183133021
32,S4F_S5R,S4F_S5R.7,20,0.760456273764259
34,S4F_S5R,S4F_S5R.7,13,0.262308313155771
36,S4F_S5R,S4F_S5R.7,868,49.4586894586895
37,S4F_S5R,S4F_S5R.7,17,0.39766081871345
38,S4F_S5R,S4F_S5R.7,0,0
39,S4F_S5R,S4F_S5R.7,22,0.599781897491821
4,S4F_S5R,S4F_S5R.7,41,0.44990672665423
40,S4F_S5R,S4F_S5R.7,4,0.337268128161889
42,S4F_S5R,S4F_S5R.7,1,0.0388048117966628
44,S4F_S5R,S4F_S5R.7,1126,48.7656994369857
45,S4F_S5R,S4F_S5R.7,10,0.254452926208651
46,S4F_S5R,S4F_S5R.7,14,0.33857315598549
47,S4F_S5R,S4F_S5R.7,7,0.307557117750439
48,S4F_S5R,S4F_S5R.7,9,0.495321959273528
49,S4F_S5R,S4F_S5R.7,12,54.5454545454545
5,S4F_S5R,S4F_S5R.7,1521,48.6097794822627
50,S4F_S5R,S4F_S5R.7,1324,48.1980342191482
51,S4F_S5R,S4F_S5R.7,36,1.33828996282528
52,S4F_S5R,S4F_S5R.7,13,0.272422464375524
53,S4F_S5R,S4F_S5R.7,44,0.61572907920515
54,S4F_S5R,S4F_S5R.7,5,0.257201646090535
55,S4F_S5R,S4F_S5R.7,4,0.211640211640212
56,S4F_S5R,S4F_S5R.7,34,0.95478798090424
57,S4F_S5R,S4F_S5R.7,7,0.29093931837074
58,S4F_S5R,S4F_S5R.7,27,0.809352517985612
59,S4F_S5R,S4F_S5R.7,2,0.147167034584253
6,S4F_S5R,S4F_S5R.7,3,0.16304347826087
60,S4F_S5R,S4F_S5R.7,23,0.441204680606177
61,S4F_S5R,S4F_S5R.7,1,0.0262054507337526
62,S4F_S5R,S4F_S5R.7,37,1.04108047270681
63,S4F_S5R,S4F_S5R.7,7,0.286298568507158
66,S4F_S5R,S4F_S5R.7,48,0.758893280632411
67,S4F_S5R,S4F_S5R.7,2528,31.5605493133583
68,S4F_S5R,S4F_S5R.7,29,0.813692480359147
69,S4F_S5R,S4F_S5R.7,14,0.652985074626866
7,S4F_S5R,S4F_S5R.7,35,0.585676037483266
70,S4F_S5R,S4F_S5R.7,64,0.870274680446016
71,S4F_S5R,S4F_S5R.7,34,0.638257931293411
72,S4F_S5R,S4F_S5R.7,2,0.0871080139372822
73,S4F_S5R,S4F_S5R.7,1141,30.7298680312416
74,S4F_S5R,S4F_S5R.7,29,0.567403639209548
75,S4F_S5R,S4F_S5R.7,4670,49.776167128544
76,S4F_S5R,S4F_S5R.7,1981,47.7349397590362
77,S4F_S5R,S4F_S5R.7,716,50.9608540925267
78,S4F_S5R,S4F_S5R.7,60,1.09569028487947
79,S4F_S5R,S4F_S5R.7,136,1.45985401459854
8,S4F_S5R,S4F_S5R.7,15,0.294521892794031
80,S4F_S5R,S4F_S5R.7,2474,49.519615692554
81,S4F_S5R,S4F_S5R.7,25,0.627982918864607
82,S4F_S5R,S4F_S5R.7,15,0.168067226890756
84,S4F_S5R,S4F_S5R.7,30,1.17693213024716
85,S4F_S5R,S4F_S5R.7,82,1.13888888888889
87,S4F_S5R,S4F_S5R.7,19,0.409394527041586
90,S4F_S5R,S4F_S5R.7,2,0.0404122044857547
91,S4F_S5R,S4F_S5R.7,20,0.575705238917674
92,S4F_S5R,S4F_S5R.7,1012,45.8956916099773
93,S4F_S5R,S4F_S5R.7,10,0.324254215304799
95,S4F_S5R,S4F_S5R.7,1269,48.5462892119357
10,S4F_S5R,S4F_S5R.10,0,0
12,S4F_S5R,S4F_S5R.10,0,0
13,S4F_S5R,S4F_S5R.10,2,0.0485436893203884
15,S4F_S5R,S4F_S5R.10,0,0
16,S4F_S5R,S4F_S5R.10,3,0.049825610363727
17,S4F_S5R,S4F_S5R.10,2,0.171232876712329
18,S4F_S5R,S4F_S5R.10,8,0.100984599848523
19,S4F_S5R,S4F_S5R.10,2819,30.2857756768371
2,S4F_S5R,S4F_S5R.10,0,0
20,S4F_S5R,S4F_S5R.10,2,0.0514800514800515
21,S4F_S5R,S4F_S5R.10,0,0
23,S4F_S5R,S4F_S5R.10,0,0
24,S4F_S5R,S4F_S5R.10,0,0
25,S4F_S5R,S4F_S5R.10,0,0
26,S4F_S5R,S4F_S5R.10,2041,49.1688749698868
27,S4F_S5R,S4F_S5R.10,7,0.156739811912226
28,S4F_S5R,S4F_S5R.10,0,0
29,S4F_S5R,S4F_S5R.10,0,0
30,S4F_S5R,S4F_S5R.10,0,0
31,S4F_S5R,S4F_S5R.10,0,0
32,S4F_S5R,S4F_S5R.10,1243,47.2623574144487
34,S4F_S5R,S4F_S5R.10,4,0.0807102502017756
36,S4F_S5R,S4F_S5R.10,1,0.056980056980057
37,S4F_S5R,S4F_S5R.10,13,0.304093567251462
38,S4F_S5R,S4F_S5R.10,0,0
39,S4F_S5R,S4F_S5R.10,1,0.0272628135223555
4,S4F_S5R,S4F_S5R.10,5,0.0548666739822232
40,S4F_S5R,S4F_S5R.10,1,0.0843170320404722
42,S4F_S5R,S4F_S5R.10,0,0
