subject,PCR,uniqueseq,value,freq
87,S4F_S5R,S4F_S5R.15,0,0
90,S4F_S5R,S4F_S5R.15,0,0
91,S4F_S5R,S4F_S5R.15,0,0
92,S4F_S5R,S4F_S5R.15,0,0
93,S4F_S5R,S4F_S5R.15,0,0
95,S4F_S5R,S4F_S5R.15,2994,48.8099119660907
10,S4F_S5R,S4F_S5R.17,59,1.19845622587853
12,S4F_S5R,S4F_S5R.17,54,0.56063122923588
13,S4F_S5R,S4F_S5R.17,58,0.599111662018387
15,S4F_S5R,S4F_S5R.17,173,1.31749295560125
16,S4F_S5R,S4F_S5R.17,88,0.675312715831479
17,S4F_S5R,S4F_S5R.17,0,0
18,S4F_S5R,S4F_S5R.17,151,0.880261163577008
19,S4F_S5R,S4F_S5R.17,146,1.25010702971145
2,S4F_S5R,S4F_S5R.17,0,0
20,S4F_S5R,S4F_S5R.17,127,1.50795535502256
21,S4F_S5R,S4F_S5R.17,40,1.18168389955687
23,S4F_S5R,S4F_S5R.17,0,0
24,S4F_S5R,S4F_S5R.17,0,0
25,S4F_S5R,S4F_S5R.17,0,0
26,S4F_S5R,S4F_S5R.17,0,0
27,S4F_S5R,S4F_S5R.17,0,0
28,S4F_S5R,S4F_S5R.17,181,1.52408218255305
29,S4F_S5R,S4F_S5R.17,36,0.835654596100279
30,S4F_S5R,S4F_S5R.17,96,1.57972683890077
31,S4F_S5R,S4F_S5R.17,146,1.16436717441582
32,S4F_S5R,S4F_S5R.17,53,1.28267182962246
34,S4F_S5R,S4F_S5R.17,81,0.735561205957138
36,S4F_S5R,S4F_S5R.17,0,0
37,S4F_S5R,S4F_S5R.17,49,0.824499411071849
38,S4F_S5R,S4F_S5R.17,0,0
39,S4F_S5R,S4F_S5R.17,93,1.40208050655812
4,S4F_S5R,S4F_S5R.17,121,0.693290551767604
40,S4F_S5R,S4F_S5R.17,0,0
42,S4F_S5R,S4F_S5R.17,38,0.620205647135629
44,S4F_S5R,S4F_S5R.17,0,0
45,S4F_S5R,S4F_S5R.17,0,0
46,S4F_S5R,S4F_S5R.17,47,1.26480086114101
47,S4F_S5R,S4F_S5R.17,35,1.28393250183419
48,S4F_S5R,S4F_S5R.17,0,0
49,S4F_S5R,S4F_S5R.17,0,0
5,S4F_S5R,S4F_S5R.17,66,1.30589631974674
50,S4F_S5R,S4F_S5R.17,53,1.32037867463876
51,S4F_S5R,S4F_S5R.17,0,0
52,S4F_S5R,S4F_S5R.17,80,0.713330361123495
53,S4F_S5R,S4F_S5R.17,197,1.51550119239942
54,S4F_S5R,S4F_S5R.17,0,0
55,S4F_S5R,S4F_S5R.17,0,0
56,S4F_S5R,S4F_S5R.17,41,1.33986928104575
57,S4F_S5R,S4F_S5R.17,0,0
58,S4F_S5R,S4F_S5R.17,47,1.44260282381829
59,S4F_S5R,S4F_S5R.17,0,0
6,S4F_S5R,S4F_S5R.17,40,1.04411380840512
60,S4F_S5R,S4F_S5R.17,153,1.4574204610402
61,S4F_S5R,S4F_S5R.17,0,0
62,S4F_S5R,S4F_S5R.17,106,1.46388620356304
63,S4F_S5R,S4F_S5R.17,0,0
66,S4F_S5R,S4F_S5R.17,107,1.16646680475308
67,S4F_S5R,S4F_S5R.17,83,1.01417399804497
68,S4F_S5R,S4F_S5R.17,33,0.723842948014916
69,S4F_S5R,S4F_S5R.17,0,0
7,S4F_S5R,S4F_S5R.17,91,1.50862068965517
70,S4F_S5R,S4F_S5R.17,0,0
71,S4F_S5R,S4F_S5R.17,0,0
72,S4F_S5R,S4F_S5R.17,36,0.645392613840086
73,S4F_S5R,S4F_S5R.17,0,0
74,S4F_S5R,S4F_S5R.17,65,1.24354314138129
75,S4F_S5R,S4F_S5R.17,0,0
76,S4F_S5R,S4F_S5R.17,61,1.19514106583072
77,S4F_S5R,S4F_S5R.17,0,0
78,S4F_S5R,S4F_S5R.17,0,0
79,S4F_S5R,S4F_S5R.17,98,0.694936888384626
8,S4F_S5R,S4F_S5R.17,0,0
80,S4F_S5R,S4F_S5R.17,0,0
81,S4F_S5R,S4F_S5R.17,63,1.49253731343284
82,S4F_S5R,S4F_S5R.17,0,0
84,S4F_S5R,S4F_S5R.17,39,0.907187718073971
85,S4F_S5R,S4F_S5R.17,0,0
87,S4F_S5R,S4F_S5R.17,65,1.22989593188269
90,S4F_S5R,S4F_S5R.17,0,0
91,S4F_S5R,S4F_S5R.17,0,0
92,S4F_S5R,S4F_S5R.17,37,1.0962962962963
93,S4F_S5R,S4F_S5R.17,0,0
95,S4F_S5R,S4F_S5R.17,0,0
10,S4F_S5R,S4F_S5R.18,0,0
12,S4F_S5R,S4F_S5R.18,0,0
13,S4F_S5R,S4F_S5R.18,0,0
15,S4F_S5R,S4F_S5R.18,0,0
16,S4F_S5R,S4F_S5R.18,3177,24.3803238431433
17,S4F_S5R,S4F_S5R.18,0,0
18,S4F_S5R,S4F_S5R.18,0,0
19,S4F_S5R,S4F_S5R.18,0,0
2,S4F_S5R,S4F_S5R.18,0,0
20,S4F_S5R,S4F_S5R.18,0,0
21,S4F_S5R,S4F_S5R.18,0,0
23,S4F_S5R,S4F_S5R.18,0,0
24,S4F_S5R,S4F_S5R.18,512,41.5922014622258
25,S4F_S5R,S4F_S5R.18,0,0
26,S4F_S5R,S4F_S5R.18,0,0
27,S4F_S5R,S4F_S5R.18,0,0
28,S4F_S5R,S4F_S5R.18,0,0
29,S4F_S5R,S4F_S5R.18,0,0
30,S4F_S5R,S4F_S5R.18,0,0
31,S4F_S5R,S4F_S5R.18,0,0
32,S4F_S5R,S4F_S5R.18,0,0
34,S4F_S5R,S4F_S5R.18,0,0
36,S4F_S5R,S4F_S5R.18,0,0
37,S4F_S5R,S4F_S5R.18,0,0
38,S4F_S5R,S4F_S5R.18,0,0
39,S4F_S5R,S4F_S5R.18,0,0
4,S4F_S5R,S4F_S5R.18,0,0
40,S4F_S5R,S4F_S5R.18,0,0
42,S4F_S5R,S4F_S5R.18,0,0
44,S4F_S5R,S4F_S5R.18,0,0
45,S4F_S5R,S4F_S5R.18,0,0
46,S4F_S5R,S4F_S5R.18,0,0
47,S4F_S5R,S4F_S5R.18,0,0
48,S4F_S5R,S4F_S5R.18,0,0
49,S4F_S5R,S4F_S5R.18,0,0
5,S4F_S5R,S4F_S5R.18,0,0
50,S4F_S5R,S4F_S5R.18,0,0
51,S4F_S5R,S4F_S5R.18,0,0
52,S4F_S5R,S4F_S5R.18,0,0
53,S4F_S5R,S4F_S5R.18,0,0
54,S4F_S5R,S4F_S5R.18,0,0
55,S4F_S5R,S4F_S5R.18,0,0
56,S4F_S5R,S4F_S5R.18,0,0
57,S4F_S5R,S4F_S5R.18,0,0
58,S4F_S5R,S4F_S5R.18,0,0
59,S4F_S5R,S4F_S5R.18,0,0
6,S4F_S5R,S4F_S5R.18,0,0
60,S4F_S5R,S4F_S5R.18,0,0
61,S4F_S5R,S4F_S5R.18,0,0
62,S4F_S5R,S4F_S5R.18,0,0
63,S4F_S5R,S4F_S5R.18,0,0
66,S4F_S5R,S4F_S5R.18,0,0
67,S4F_S5R,S4F_S5R.18,0,0
68,S4F_S5R,S4F_S5R.18,0,0
69,S4F_S5R,S4F_S5R.18,0,0
7,S4F_S5R,S4F_S5R.18,0,0
70,S4F_S5R,S4F_S5R.18,0,0
71,S4F_S5R,S4F_S5R.18,0,0
72,S4F_S5R,S4F_S5R.18,0,0
73,S4F_S5R,S4F_S5R.18,0,0
74,S4F_S5R,S4F_S5R.18,0,0
75,S4F_S5R,S4F_S5R.18,0,0
76,S4F_S5R,S4F_S5R.18,0,0
77,S4F_S5R,S4F_S5R.18,0,0
78,S4F_S5R,S4F_S5R.18,737,24.6076794657763
79,S4F_S5R,S4F_S5R.18,0,0
8,S4F_S5R,S4F_S5R.18,0,0
80,S4F_S5R,S4F_S5R.18,0,0
81,S4F_S5R,S4F_S5R.18,323,7.65221511490168
82,S4F_S5R,S4F_S5R.18,0,0
84,S4F_S5R,S4F_S5R.18,944,21.9585950220982
85,S4F_S5R,S4F_S5R.18,337,4.61454196905381
87,S4F_S5R,S4F_S5R.18,0,0
90,S4F_S5R,S4F_S5R.18,0,0
91,S4F_S5R,S4F_S5R.18,255,5.97609561752988
92,S4F_S5R,S4F_S5R.18,0,0
93,S4F_S5R,S4F_S5R.18,0,0
95,S4F_S5R,S4F_S5R.18,0,0
10,S4F_S5R,S4F_S5R.19,0,0
12,S4F_S5R,S4F_S5R.19,0,0
13,S4F_S5R,S4F_S5R.19,0,0
15,S4F_S5R,S4F_S5R.19,0,0
16,S4F_S5R,S4F_S5R.19,2923,22.4311257769933
17,S4F_S5R,S4F_S5R.19,0,0
18,S4F_S5R,S4F_S5R.19,0,0
19,S4F_S5R,S4F_S5R.19,0,0
2,S4F_S5R,S4F_S5R.19,0,0
20,S4F_S5R,S4F_S5R.19,0,0
21,S4F_S5R,S4F_S5R.19,0,0
23,S4F_S5R,S4F_S5R.19,0,0
24,S4F_S5R,S4F_S5R.19,593,48.1722177091795
25,S4F_S5R,S4F_S5R.19,0,0
26,S4F_S5R,S4F_S5R.19,0,0
27,S4F_S5R,S4F_S5R.19,0,0
28,S4F_S5R,S4F_S5R.19,0,0
29,S4F_S5R,S4F_S5R.19,0,0
30,S4F_S5R,S4F_S5R.19,0,0
31,S4F_S5R,S4F_S5R.19,0,0
32,S4F_S5R,S4F_S5R.19,0,0
34,S4F_S5R,S4F_S5R.19,0,0
36,S4F_S5R,S4F_S5R.19,0,0
37,S4F_S5R,S4F_S5R.19,0,0
38,S4F_S5R,S4F_S5R.19,0,0
39,S4F_S5R,S4F_S5R.19,0,0
4,S4F_S5R,S4F_S5R.19,0,0
40,S4F_S5R,S4F_S5R.19,0,0
42,S4F_S5R,S4F_S5R.19,0,0
44,S4F_S5R,S4F_S5R.19,0,0
45,S4F_S5R,S4F_S5R.19,0,0
46,S4F_S5R,S4F_S5R.19,0,0
47,S4F_S5R,S4F_S5R.19,0,0
48,S4F_S5R,S4F_S5R.19,0,0
49,S4F_S5R,S4F_S5R.19,0,0
5,S4F_S5R,S4F_S5R.19,0,0
50,S4F_S5R,S4F_S5R.19,0,0
51,S4F_S5R,S4F_S5R.19,0,0
52,S4F_S5R,S4F_S5R.19,0,0
53,S4F_S5R,S4F_S5R.19,0,0
54,S4F_S5R,S4F_S5R.19,0,0
55,S4F_S5R,S4F_S5R.19,0,0
56,S4F_S5R,S4F_S5R.19,0,0
57,S4F_S5R,S4F_S5R.19,0,0
58,S4F_S5R,S4F_S5R.19,0,0
59,S4F_S5R,S4F_S5R.19,0,0
6,S4F_S5R,S4F_S5R.19,0,0
60,S4F_S5R,S4F_S5R.19,0,0
61,S4F_S5R,S4F_S5R.19,0,0
62,S4F_S5R,S4F_S5R.19,0,0
63,S4F_S5R,S4F_S5R.19,0,0
66,S4F_S5R,S4F_S5R.19,0,0
67,S4F_S5R,S4F_S5R.19,0,0
68,S4F_S5R,S4F_S5R.19,0,0
69,S4F_S5R,S4F_S5R.19,0,0
7,S4F_S5R,S4F_S5R.19,0,0
70,S4F_S5R,S4F_S5R.19,0,0
71,S4F_S5R,S4F_S5R.19,0,0
72,S4F_S5R,S4F_S5R.19,0,0
73,S4F_S5R,S4F_S5R.19,0,0
74,S4F_S5R,S4F_S5R.19,0,0
75,S4F_S5R,S4F_S5R.19,0,0
76,S4F_S5R,S4F_S5R.19,0,0
77,S4F_S5R,S4F_S5R.19,0,0
78,S4F_S5R,S4F_S5R.19,766,25.575959933222
79,S4F_S5R,S4F_S5R.19,0,0
8,S4F_S5R,S4F_S5R.19,0,0
80,S4F_S5R,S4F_S5R.19,0,0
81,S4F_S5R,S4F_S5R.19,295,6.98886519782042
82,S4F_S5R,S4F_S5R.19,0,0
84,S4F_S5R,S4F_S5R.19,938,21.819027680856
85,S4F_S5R,S4F_S5R.19,315,4.31329590579214
87,S4F_S5R,S4F_S5R.19,0,0
90,S4F_S5R,S4F_S5R.19,0,0
91,S4F_S5R,S4F_S5R.19,193,4.52308413405203
92,S4F_S5R,S4F_S5R.19,0,0
93,S4F_S5R,S4F_S5R.19,0,0
95,S4F_S5R,S4F_S5R.19,0,0
10,S4F_S5R,S4F_S5R.22,0,0
12,S4F_S5R,S4F_S5R.22,52,0.539867109634551
13,S4F_S5R,S4F_S5R.22,1,0.0103295114141101
15,S4F_S5R,S4F_S5R.22,0,0
16,S4F_S5R,S4F_S5R.22,2,0.0153480162688972
17,S4F_S5R,S4F_S5R.22,0,0
18,S4F_S5R,S4F_S5R.22,3,0.0174886323889472
19,S4F_S5R,S4F_S5R.22,0,0
2,S4F_S5R,S4F_S5R.22,0,0
20,S4F_S5R,S4F_S5R.22,0,0
21,S4F_S5R,S4F_S5R.22,0,0
23,S4F_S5R,S4F_S5R.22,0,0
24,S4F_S5R,S4F_S5R.22,0,0
25,S4F_S5R,S4F_S5R.22,0,0
26,S4F_S5R,S4F_S5R.22,135,1.38632162661738
27,S4F_S5R,S4F_S5R.22,57,1.34117647058824
28,S4F_S5R,S4F_S5R.22,0,0
29,S4F_S5R,S4F_S5R.22,0,0
30,S4F_S5R,S4F_S5R.22,0,0
31,S4F_S5R,S4F_S5R.22,0,0
32,S4F_S5R,S4F_S5R.22,0,0
34,S4F_S5R,S4F_S5R.22,75,0.681075190701053
36,S4F_S5R,S4F_S5R.22,0,0
37,S4F_S5R,S4F_S5R.22,0,0
38,S4F_S5R,S4F_S5R.22,0,0
39,S4F_S5R,S4F_S5R.22,0,0
4,S4F_S5R,S4F_S5R.22,104,0.595886094081247
40,S4F_S5R,S4F_S5R.22,0,0
42,S4F_S5R,S4F_S5R.22,0,0
44,S4F_S5R,S4F_S5R.22,0,0
45,S4F_S5R,S4F_S5R.22,1,0.015008254539997
46,S4F_S5R,S4F_S5R.22,0,0
47,S4F_S5R,S4F_S5R.22,0,0
48,S4F_S5R,S4F_S5R.22,0,0
49,S4F_S5R,S4F_S5R.22,0,0
5,S4F_S5R,S4F_S5R.22,0,0
50,S4F_S5R,S4F_S5R.22,0,0
51,S4F_S5R,S4F_S5R.22,0,0
52,S4F_S5R,S4F_S5R.22,84,0.74899687917967
53,S4F_S5R,S4F_S5R.22,0,0
54,S4F_S5R,S4F_S5R.22,0,0
55,S4F_S5R,S4F_S5R.22,0,0
56,S4F_S5R,S4F_S5R.22,0,0
57,S4F_S5R,S4F_S5R.22,0,0
58,S4F_S5R,S4F_S5R.22,0,0
59,S4F_S5R,S4F_S5R.22,0,0
6,S4F_S5R,S4F_S5R.22,0,0
60,S4F_S5R,S4F_S5R.22,0,0
61,S4F_S5R,S4F_S5R.22,0,0
62,S4F_S5R,S4F_S5R.22,0,0
63,S4F_S5R,S4F_S5R.22,32,1.03225806451613
66,S4F_S5R,S4F_S5R.22,0,0
67,S4F_S5R,S4F_S5R.22,0,0
68,S4F_S5R,S4F_S5R.22,0,0
69,S4F_S5R,S4F_S5R.22,0,0
7,S4F_S5R,S4F_S5R.22,0,0
70,S4F_S5R,S4F_S5R.22,0,0
71,S4F_S5R,S4F_S5R.22,0,0
72,S4F_S5R,S4F_S5R.22,39,0.699175331660093
73,S4F_S5R,S4F_S5R.22,0,0
74,S4F_S5R,S4F_S5R.22,0,0
75,S4F_S5R,S4F_S5R.22,286,1.35970333745365
76,S4F_S5R,S4F_S5R.22,0,0
77,S4F_S5R,S4F_S5R.22,0,0
78,S4F_S5R,S4F_S5R.22,0,0
79,S4F_S5R,S4F_S5R.22,0,0
8,S4F_S5R,S4F_S5R.22,0,0
80,S4F_S5R,S4F_S5R.22,0,0
81,S4F_S5R,S4F_S5R.22,0,0
82,S4F_S5R,S4F_S5R.22,0,0
84,S4F_S5R,S4F_S5R.22,0,0
85,S4F_S5R,S4F_S5R.22,0,0
87,S4F_S5R,S4F_S5R.22,0,0
90,S4F_S5R,S4F_S5R.22,60,0.975451146155097
91,S4F_S5R,S4F_S5R.22,43,1.00773377079916
92,S4F_S5R,S4F_S5R.22,0,0
93,S4F_S5R,S4F_S5R.22,43,1.06409304627567
95,S4F_S5R,S4F_S5R.22,0,0
10,S4F_S5R,S4F_S5R.23,0,0
12,S4F_S5R,S4F_S5R.23,0,0
13,S4F_S5R,S4F_S5R.23,0,0
15,S4F_S5R,S4F_S5R.23,0,0
16,S4F_S5R,S4F_S5R.23,0,0
17,S4F_S5R,S4F_S5R.23,0,0
18,S4F_S5R,S4F_S5R.23,0,0
19,S4F_S5R,S4F_S5R.23,0,0
2,S4F_S5R,S4F_S5R.23,0,0
20,S4F_S5R,S4F_S5R.23,0,0
21,S4F_S5R,S4F_S5R.23,0,0
23,S4F_S5R,S4F_S5R.23,0,0
24,S4F_S5R,S4F_S5R.23,0,0
25,S4F_S5R,S4F_S5R.23,0,0
26,S4F_S5R,S4F_S5R.23,0,0
27,S4F_S5R,S4F_S5R.23,0,0
28,S4F_S5R,S4F_S5R.23,0,0
29,S4F_S5R,S4F_S5R.23,0,0
30,S4F_S5R,S4F_S5R.23,0,0
31,S4F_S5R,S4F_S5R.23,0,0
32,S4F_S5R,S4F_S5R.23,0,0
34,S4F_S5R,S4F_S5R.23,0,0
36,S4F_S5R,S4F_S5R.23,0,0
37,S4F_S5R,S4F_S5R.23,0,0
38,S4F_S5R,S4F_S5R.23,0,0
39,S4F_S5R,S4F_S5R.23,0,0
4,S4F_S5R,S4F_S5R.23,0,0
40,S4F_S5R,S4F_S5R.23,0,0
42,S4F_S5R,S4F_S5R.23,0,0
44,S4F_S5R,S4F_S5R.23,0,0
45,S4F_S5R,S4F_S5R.23,0,0
46,S4F_S5R,S4F_S5R.23,0,0
47,S4F_S5R,S4F_S5R.23,0,0
48,S4F_S5R,S4F_S5R.23,0,0
49,S4F_S5R,S4F_S5R.23,0,0
5,S4F_S5R,S4F_S5R.23,0,0
50,S4F_S5R,S4F_S5R.23,0,0
51,S4F_S5R,S4F_S5R.23,0,0
52,S4F_S5R,S4F_S5R.23,0,0
53,S4F_S5R,S4F_S5R.23,0,0
54,S4F_S5R,S4F_S5R.23,0,0
55,S4F_S5R,S4F_S5R.23,0,0
56,S4F_S5R,S4F_S5R.23,0,0
57,S4F_S5R,S4F_S5R.23,0,0
58,S4F_S5R,S4F_S5R.23,0,0
59,S4F_S5R,S4F_S5R.23,0,0
6,S4F_S5R,S4F_S5R.23,0,0
60,S4F_S5R,S4F_S5R.23,0,0
61,S4F_S5R,S4F_S5R.23,0,0
62,S4F_S5R,S4F_S5R.23,0,0
63,S4F_S5R,S4F_S5R.23,0,0
66,S4F_S5R,S4F_S5R.23,0,0
67,S4F_S5R,S4F_S5R.23,0,0
68,S4F_S5R,S4F_S5R.23,1918,42.0706295240184
69,S4F_S5R,S4F_S5R.23,0,0
7,S4F_S5R,S4F_S5R.23,0,0
70,S4F_S5R,S4F_S5R.23,0,0
71,S4F_S5R,S4F_S5R.23,0,0
72,S4F_S5R,S4F_S5R.23,0,0
73,S4F_S5R,S4F_S5R.23,0,0
74,S4F_S5R,S4F_S5R.23,0,0
75,S4F_S5R,S4F_S5R.23,0,0
76,S4F_S5R,S4F_S5R.23,0,0
77,S4F_S5R,S4F_S5R.23,0,0
78,S4F_S5R,S4F_S5R.23,0,0
79,S4F_S5R,S4F_S5R.23,0,0
8,S4F_S5R,S4F_S5R.23,0,0
80,S4F_S5R,S4F_S5R.23,0,0
81,S4F_S5R,S4F_S5R.23,0,0
82,S4F_S5R,S4F_S5R.23,0,0
84,S4F_S5R,S4F_S5R.23,0,0
85,S4F_S5R,S4F_S5R.23,0,0
87,S4F_S5R,S4F_S5R.23,0,0
90,S4F_S5R,S4F_S5R.23,0,0
91,S4F_S5R,S4F_S5R.23,0,0
92,S4F_S5R,S4F_S5R.23,0,0
93,S4F_S5R,S4F_S5R.23,0,0
95,S4F_S5R,S4F_S5R.23,0,0
10,S4F_S5R,S4F_S5R.25,0,0
12,S4F_S5R,S4F_S5R.25,0,0
13,S4F_S5R,S4F_S5R.25,0,0
15,S4F_S5R,S4F_S5R.25,111,0.845327850125657
16,S4F_S5R,S4F_S5R.25,0,0
17,S4F_S5R,S4F_S5R.25,0,0
18,S4F_S5R,S4F_S5R.25,0,0
19,S4F_S5R,S4F_S5R.25,0,0
2,S4F_S5R,S4F_S5R.25,0,0
20,S4F_S5R,S4F_S5R.25,0,0
21,S4F_S5R,S4F_S5R.25,0,0
23,S4F_S5R,S4F_S5R.25,0,0
24,S4F_S5R,S4F_S5R.25,0,0
25,S4F_S5R,S4F_S5R.25,0,0
26,S4F_S5R,S4F_S5R.25,0,0
27,S4F_S5R,S4F_S5R.25,0,0
28,S4F_S5R,S4F_S5R.25,74,0.623105422701246
29,S4F_S5R,S4F_S5R.25,0,0
30,S4F_S5R,S4F_S5R.25,0,0
31,S4F_S5R,S4F_S5R.25,0,0
32,S4F_S5R,S4F_S5R.25,0,0
34,S4F_S5R,S4F_S5R.25,0,0
36,S4F_S5R,S4F_S5R.25,0,0
37,S4F_S5R,S4F_S5R.25,0,0
38,S4F_S5R,S4F_S5R.25,0,0
39,S4F_S5R,S4F_S5R.25,0,0
4,S4F_S5R,S4F_S5R.25,0,0
40,S4F_S5R,S4F_S5R.25,0,0
42,S4F_S5R,S4F_S5R.25,0,0
44,S4F_S5R,S4F_S5R.25,32,0.599925009373828
45,S4F_S5R,S4F_S5R.25,0,0
46,S4F_S5R,S4F_S5R.25,0,0
47,S4F_S5R,S4F_S5R.25,0,0
48,S4F_S5R,S4F_S5R.25,0,0
49,S4F_S5R,S4F_S5R.25,0,0
5,S4F_S5R,S4F_S5R.25,0,0
50,S4F_S5R,S4F_S5R.25,0,0
51,S4F_S5R,S4F_S5R.25,47,1.16538556905529
52,S4F_S5R,S4F_S5R.25,0,0
53,S4F_S5R,S4F_S5R.25,0,0
54,S4F_S5R,S4F_S5R.25,0,0
55,S4F_S5R,S4F_S5R.25,0,0
56,S4F_S5R,S4F_S5R.25,0,0
57,S4F_S5R,S4F_S5R.25,59,0.681214640341762
58,S4F_S5R,S4F_S5R.25,0,0
59,S4F_S5R,S4F_S5R.25,792,26.6576910131269
6,S4F_S5R,S4F_S5R.25,0,0
60,S4F_S5R,S4F_S5R.25,82,0.781101162126119
61,S4F_S5R,S4F_S5R.25,0,0
62,S4F_S5R,S4F_S5R.25,0,0
63,S4F_S5R,S4F_S5R.25,0,0
66,S4F_S5R,S4F_S5R.25,0,0
67,S4F_S5R,S4F_S5R.25,0,0
68,S4F_S5R,S4F_S5R.25,0,0
69,S4F_S5R,S4F_S5R.25,0,0
7,S4F_S5R,S4F_S5R.25,0,0
70,S4F_S5R,S4F_S5R.25,91,1.18954248366013
71,S4F_S5R,S4F_S5R.25,0,0
72,S4F_S5R,S4F_S5R.25,0,0
73,S4F_S5R,S4F_S5R.25,0,0
74,S4F_S5R,S4F_S5R.25,0,0
75,S4F_S5R,S4F_S5R.25,0,0
76,S4F_S5R,S4F_S5R.25,0,0
77,S4F_S5R,S4F_S5R.25,0,0
78,S4F_S5R,S4F_S5R.25,0,0
79,S4F_S5R,S4F_S5R.25,0,0
8,S4F_S5R,S4F_S5R.25,79,0.671483212919677
80,S4F_S5R,S4F_S5R.25,77,0.623582766439909
81,S4F_S5R,S4F_S5R.25,0,0
82,S4F_S5R,S4F_S5R.25,0,0
84,S4F_S5R,S4F_S5R.25,0,0
85,S4F_S5R,S4F_S5R.25,0,0
87,S4F_S5R,S4F_S5R.25,0,0
90,S4F_S5R,S4F_S5R.25,0,0
91,S4F_S5R,S4F_S5R.25,0,0
92,S4F_S5R,S4F_S5R.25,0,0
93,S4F_S5R,S4F_S5R.25,0,0
95,S4F_S5R,S4F_S5R.25,45,0.733615911313988
10,S4F_S5R,S4F_S5R.26,0,0
12,S4F_S5R,S4F_S5R.26,0,0
13,S4F_S5R,S4F_S5R.26,0,0
15,S4F_S5R,S4F_S5R.26,0,0
16,S4F_S5R,S4F_S5R.26,0,0
17,S4F_S5R,S4F_S5R.26,0,0
18,S4F_S5R,S4F_S5R.26,0,0
19,S4F_S5R,S4F_S5R.26,0,0
2,S4F_S5R,S4F_S5R.26,0,0
20,S4F_S5R,S4F_S5R.26,0,0
21,S4F_S5R,S4F_S5R.26,0,0
23,S4F_S5R,S4F_S5R.26,0,0
24,S4F_S5R,S4F_S5R.26,0,0
25,S4F_S5R,S4F_S5R.26,0,0
26,S4F_S5R,S4F_S5R.26,0,0
27,S4F_S5R,S4F_S5R.26,0,0
28,S4F_S5R,S4F_S5R.26,0,0
29,S4F_S5R,S4F_S5R.26,0,0
30,S4F_S5R,S4F_S5R.26,0,0
31,S4F_S5R,S4F_S5R.26,0,0
32,S4F_S5R,S4F_S5R.26,0,0
34,S4F_S5R,S4F_S5R.26,0,0
36,S4F_S5R,S4F_S5R.26,0,0
37,S4F_S5R,S4F_S5R.26,0,0
38,S4F_S5R,S4F_S5R.26,0,0
39,S4F_S5R,S4F_S5R.26,0,0
4,S4F_S5R,S4F_S5R.26,0,0
40,S4F_S5R,S4F_S5R.26,0,0
42,S4F_S5R,S4F_S5R.26,0,0
44,S4F_S5R,S4F_S5R.26,0,0
45,S4F_S5R,S4F_S5R.26,0,0
46,S4F_S5R,S4F_S5R.26,0,0
47,S4F_S5R,S4F_S5R.26,0,0
48,S4F_S5R,S4F_S5R.26,0,0
49,S4F_S5R,S4F_S5R.26,0,0
5,S4F_S5R,S4F_S5R.26,0,0
50,S4F_S5R,S4F_S5R.26,0,0
51,S4F_S5R,S4F_S5R.26,0,0
52,S4F_S5R,S4F_S5R.26,0,0
53,S4F_S5R,S4F_S5R.26,0,0
54,S4F_S5R,S4F_S5R.26,0,0
55,S4F_S5R,S4F_S5R.26,0,0
56,S4F_S5R,S4F_S5R.26,0,0
57,S4F_S5R,S4F_S5R.26,0,0
58,S4F_S5R,S4F_S5R.26,0,0
59,S4F_S5R,S4F_S5R.26,673,22.652305621003
6,S4F_S5R,S4F_S5R.26,0,0
60,S4F_S5R,S4F_S5R.26,0,0
61,S4F_S5R,S4F_S5R.26,0,0
62,S4F_S5R,S4F_S5R.26,0,0
63,S4F_S5R,S4F_S5R.26,0,0
66,S4F_S5R,S4F_S5R.26,0,0
67,S4F_S5R,S4F_S5R.26,0,0
68,S4F_S5R,S4F_S5R.26,0,0
69,S4F_S5R,S4F_S5R.26,0,0
7,S4F_S5R,S4F_S5R.26,0,0
70,S4F_S5R,S4F_S5R.26,0,0
71,S4F_S5R,S4F_S5R.26,0,0
72,S4F_S5R,S4F_S5R.26,0,0
73,S4F_S5R,S4F_S5R.26,0,0
74,S4F_S5R,S4F_S5R.26,0,0
75,S4F_S5R,S4F_S5R.26,0,0
76,S4F_S5R,S4F_S5R.26,0,0
77,S4F_S5R,S4F_S5R.26,0,0
78,S4F_S5R,S4F_S5R.26,0,0
79,S4F_S5R,S4F_S5R.26,0,0
8,S4F_S5R,S4F_S5R.26,0,0
80,S4F_S5R,S4F_S5R.26,0,0
81,S4F_S5R,S4F_S5R.26,0,0
82,S4F_S5R,S4F_S5R.26,0,0
84,S4F_S5R,S4F_S5R.26,0,0
85,S4F_S5R,S4F_S5R.26,0,0
87,S4F_S5R,S4F_S5R.26,0,0
90,S4F_S5R,S4F_S5R.26,0,0
91,S4F_S5R,S4F_S5R.26,0,0
92,S4F_S5R,S4F_S5R.26,0,0
93,S4F_S5R,S4F_S5R.26,0,0
95,S4F_S5R,S4F_S5R.26,0,0
10,S4F_S5R,S4F_S5R.28,0,0
12,S4F_S5R,S4F_S5R.28,0,0
13,S4F_S5R,S4F_S5R.28,0,0
15,S4F_S5R,S4F_S5R.28,0,0
16,S4F_S5R,S4F_S5R.28,0,0
17,S4F_S5R,S4F_S5R.28,0,0
18,S4F_S5R,S4F_S5R.28,0,0
19,S4F_S5R,S4F_S5R.28,0,0
